movie id,title,watch count,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
380,Star Trek: Generations ,115,0.0,3.3304347826086955,3.3304347826086955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3304347826086955,0.0,0.0,0.0
381,Muriel's Wedding ,99,0.0,0.0,0.0,0.0,0.0,3.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5454545454545454,0.0,0.0,0.0,0.0
382,"Adventures of Priscilla, Queen of the Desert, The ",110,0.0,0.0,0.0,0.0,0.0,3.609090909090909,0.0,0.0,3.609090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,"Flintstones, The ",30,0.0,0.0,0.0,0.0,2.033333333333333,2.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Naked Gun 33 1/3: The Final Insult ,68,0.0,0.0,0.0,0.0,0.0,2.7794117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,True Lies ,207,0.0,3.570048309178744,3.570048309178744,0.0,0.0,3.570048309178744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.570048309178744,0.0,0.0,0.0,0.0
386,Addams Family Values ,86,0.0,0.0,0.0,0.0,0.0,2.8139534883720922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,"Age of Innocence, The ",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Beverly Hills Cop III ,27,0.0,2.3703703703703707,0.0,0.0,0.0,2.3703703703703707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Black Beauty ,26,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Fear of a Black Hat ,9,0.0,0.0,0.0,0.0,0.0,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Last Action Hero ,58,0.0,2.7586206896551717,0.0,0.0,0.0,2.7586206896551717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,"Man Without a Face, The ",67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537313432835821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Mrs. Doubtfire ,191,0.0,0.0,0.0,0.0,0.0,3.4031413612565444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Radioland Murders ,11,0.0,0.0,0.0,0.0,0.0,3.3636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636363636363638,3.3636363636363638,0.0,0.0,0.0,0.0
395,Robin Hood: Men in Tights ,55,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Serial Mom ,53,0.0,0.0,0.0,0.0,0.0,2.7735849056603774,2.7735849056603774,0.0,0.0,0.0,0.0,2.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Striking Distance ,11,0.0,2.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Super Mario Bros. ,25,0.0,2.12,2.12,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0
399,"Three Musketeers, The ",88,0.0,3.2954545454545454,3.2954545454545454,0.0,0.0,3.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,"Little Rascals, The ",17,0.0,0.0,0.0,0.0,2.7058823529411766,2.7058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,"Brady Bunch Movie, The ",75,0.0,0.0,0.0,0.0,0.0,2.8266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Ghost ,169,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,3.4615384615384617,0.0,0.0
403,Batman ,200,0.0,3.43,3.43,0.0,0.0,0.0,3.43,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Pinocchio ,100,0.0,0.0,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Mission: Impossible ,343,0.0,3.320699708454812,3.320699708454812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.320699708454812,0.0,0.0,0.0,0.0,0.0
406,Thinner ,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4583333333333344,0.0,0.0,0.0,0.0,2.4583333333333344,0.0,0.0
407,Spy Hard ,42,0.0,0.0,0.0,0.0,0.0,2.547619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,"Close Shave, A ",111,0.0,0.0,0.0,4.504504504504504,0.0,4.504504504504504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504504504504504,0.0,0.0
409,Jack ,69,0.0,0.0,0.0,0.0,0.0,3.1449275362318843,0.0,0.0,3.1449275362318843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Kingpin ,161,0.0,0.0,0.0,0.0,0.0,3.1304347826086962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,"Nutty Professor, The ",162,0.0,0.0,0.0,0.0,0.0,2.9197530864197536,0.0,0.0,0.0,2.9197530864197536,0.0,0.0,0.0,0.0,2.9197530864197536,2.9197530864197536,0.0,0.0,0.0
412,"Very Brady Sequel, A ",92,0.0,0.0,0.0,0.0,0.0,2.402173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Tales from the Crypt Presents: Bordello of Blood ,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,My Favorite Year ,61,0.0,0.0,0.0,0.0,0.0,3.5245901639344264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,"Apple Dumpling Gang, The ",24,0.0,0.0,0.0,0.0,2.916666666666666,2.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.916666666666666
416,Old Yeller ,63,0.0,0.0,0.0,0.0,3.492063492063492,0.0,0.0,0.0,3.492063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,"Parent Trap, The ",72,0.0,0.0,0.0,0.0,3.111111111111111,0.0,0.0,0.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Cinderella ,128,0.0,0.0,0.0,3.5859375,3.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5859375,0.0,0.0,0.0,0.0,0.0,0.0
419,Mary Poppins ,177,0.0,0.0,0.0,0.0,3.7231638418079096,3.7231638418079096,0.0,0.0,0.0,0.0,0.0,0.0,3.7231638418079096,0.0,0.0,0.0,0.0,0.0,0.0
420,Alice in Wonderland ,80,0.0,0.0,0.0,3.675,3.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675,0.0,0.0,0.0,0.0,0.0,0.0
421,William Shakespeare's Romeo and Juliet ,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5904761904761906,0.0,0.0,0.0,0.0,0.0,3.5904761904761906,0.0,0.0,0.0,0.0
422,Aladdin and the King of Thieves ,25,0.0,0.0,0.0,2.92,2.92,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,E.T. the Extra-Terrestrial ,299,0.0,0.0,0.0,0.0,3.82943143812709,0.0,0.0,0.0,3.82943143812709,3.82943143812709,0.0,0.0,0.0,0.0,0.0,3.82943143812709,0.0,0.0,0.0
424,Children of the Corn: The Gathering ,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Bob Roberts ,84,0.0,0.0,0.0,0.0,0.0,3.738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,"Transformers: The Movie, The ",31,0.0,2.8064516129032255,0.0,2.8064516129032255,2.8064516129032255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8064516129032255,2.8064516129032255,2.8064516129032255,0.0
427,To Kill a Mockingbird ,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.288990825688067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Harold and Maude ,120,0.0,0.0,0.0,0.0,0.0,3.808333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,"Day the Earth Stood Still, The ",96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9583333333333357,0.0,0.0,0.0,0.0,0.0,0.0,3.9583333333333357,0.0,0.0,0.0
430,Duck Soup ,92,0.0,0.0,0.0,0.0,0.0,4.010869565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010869565217392,0.0
431,Highlander ,152,0.0,3.539473684210527,3.539473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Fantasia ,173,0.0,0.0,0.0,3.7630057803468207,3.7630057803468207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7630057803468207,0.0,0.0,0.0,0.0,0.0,0.0
433,Heathers ,170,0.0,0.0,0.0,0.0,0.0,3.6823529411764704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Forbidden Planet ,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8484848484848486,0.0,0.0,0.0
435,Butch Cassidy and the Sundance Kid ,215,0.0,3.953488372093022,0.0,0.0,0.0,3.953488372093022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.953488372093022
436,"American Werewolf in London, An ",98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.520408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Amityville 1992: It's About Time ,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Amityville 3-D ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Amityville: A New Generation ,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Amityville II: The Possession ,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,"Amityville Horror, The ",52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5769230769230775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,"Amityville Curse, The ",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,"Birds, The ",161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.813664596273292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,"Blob, The ",45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.733333333333334,0.0,0.0,0.0,2.733333333333334,0.0,0.0,0.0
445,"Body Snatcher, The ",21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Burnt Offerings ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Carrie ,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,"Omen, The ",84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Star Trek: The Motion Picture ,116,0.0,3.034482758620691,3.034482758620691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.034482758620691,0.0,0.0,0.0
450,Star Trek V: The Final Frontier ,62,0.0,2.4193548387096775,2.4193548387096775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,0.0,0.0,0.0
451,Grease ,169,0.0,0.0,0.0,0.0,0.0,3.3550295857988166,0.0,0.0,0.0,0.0,0.0,0.0,3.3550295857988166,0.0,3.3550295857988166,0.0,0.0,0.0,0.0
452,Jaws 2 ,65,0.0,2.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Jaws 3-D ,15,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Bastard Out of Carolina ,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Jackie Chan's First Strike ,144,0.0,3.2569444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Beverly Hills Ninja ,47,0.0,2.319148936170213,0.0,0.0,0.0,2.319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Free Willy 3: The Rescue ,26,0.0,0.0,1.6538461538461537,0.0,1.6538461538461537,0.0,0.0,0.0,1.6538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Nixon ,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1123595505617976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,"Cry, the Beloved Country ",23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,"Crossing Guard, The ",27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Smoke ,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6164383561643834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Like Water For Chocolate ,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.802721088435374,0.0,0.0,0.0,0.0,0.0,3.802721088435374,0.0,0.0,0.0,0.0
463,"Secret of Roan Inish, The ",70,0.0,0.0,3.842857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Vanya on 42nd Street ,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,"Jungle Book, The ",84,0.0,0.0,3.5833333333333335,0.0,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,0.0,0.0,0.0
466,Red Rock West ,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.607843137254902,0.0,0.0
467,"Bronx Tale, A ",47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7872340425531914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Rudy ,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3015873015873014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Short Cuts ,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Tombstone ,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663551401869159
471,Courage Under Fire ,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6045454545454545,0.0
472,Dragonheart ,157,0.0,3.082802547770702,3.082802547770702,0.0,0.0,0.0,0.0,0.0,0.0,3.082802547770702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,James and the Giant Peach ,125,0.0,0.0,0.0,3.1279999999999997,3.1279999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1279999999999997,0.0,0.0,0.0,0.0,0.0,0.0
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248704663212432,0.0,4.248704663212432,0.0
475,Trainspotting ,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.887550200803212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,"First Wives Club, The ",159,0.0,0.0,0.0,0.0,0.0,3.0188679245283008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Matilda ,94,0.0,0.0,0.0,0.0,3.202127659574468,3.202127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,"Philadelphia Story, The ",103,0.0,0.0,0.0,0.0,0.0,4.116504854368931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.116504854368931,0.0,0.0,0.0,0.0
479,Vertigo ,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.247191011235958,0.0,0.0,4.247191011235958,0.0,0.0
480,North by Northwest ,178,0.0,0.0,0.0,0.0,0.0,4.280898876404495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280898876404495,0.0,0.0
481,"Apartment, The ",62,0.0,0.0,0.0,0.0,0.0,3.935483870967742,0.0,0.0,3.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Some Like It Hot ,127,0.0,0.0,0.0,0.0,0.0,3.9763779527559047,3.9763779527559047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Casablanca ,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4545454545454595,0.0,0.0,0.0,0.0,0.0,4.4545454545454595,0.0,0.0,4.4545454545454595,0.0
484,"Maltese Falcon, The ",137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204379562043796,0.0,0.0,4.204379562043796,0.0,0.0,0.0,0.0,0.0
485,My Fair Lady ,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806451612903226,0.0,3.806451612903226,0.0,0.0,0.0,0.0
486,Sabrina ,63,0.0,0.0,0.0,0.0,0.0,3.7936507936507935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7936507936507935,0.0,0.0,0.0,0.0
487,Roman Holiday ,67,0.0,0.0,0.0,0.0,0.0,4.089552238805967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089552238805967,0.0,0.0,0.0,0.0
488,Sunset Blvd. ,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Notorious ,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.098039215686274,0.0,0.0,0.0,4.098039215686274,0.0,4.098039215686274,0.0,0.0
490,To Catch a Thief ,49,0.0,0.0,0.0,0.0,0.0,4.020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.020408163265306,0.0,4.020408163265306,0.0,0.0
491,"Adventures of Robin Hood, The ",66,0.0,3.803030303030303,3.803030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,East of Eden ,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8620689655172415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,"Thin Man, The ",59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152542372881356,0.0,0.0,0.0,0.0,0.0
494,His Girl Friday ,55,0.0,0.0,0.0,0.0,0.0,3.981818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Around the World in 80 Days ,58,0.0,0.0,3.6551724137931036,0.0,0.0,3.6551724137931036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,It's a Wonderful Life ,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.117391304347824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,Bringing Up Baby ,67,0.0,0.0,0.0,0.0,0.0,3.8358208955223883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,"African Queen, The ",151,0.0,4.185430463576156,4.185430463576156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185430463576156,0.0,0.0,4.185430463576156,0.0
499,Cat on a Hot Tin Roof ,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9672131147540974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Fly Away Home ,30,0.0,0.0,3.9,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Dumbo ,122,0.0,0.0,0.0,3.4918032786885247,3.4918032786885247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4918032786885247,0.0,0.0,0.0,0.0,0.0,0.0
502,Bananas ,56,0.0,0.0,0.0,0.0,0.0,3.6964285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6964285714285716,0.0
503,"Candidate, The ",38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Bonnie and Clyde ,121,0.0,0.0,0.0,0.0,0.0,0.0,3.8264462809917354,0.0,3.8264462809917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Dial M for Murder ,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
506,Rebel Without a Cause ,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.853932584269663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,"Streetcar Named Desire, A ",97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814432989690722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,"People vs. Larry Flynt, The ",214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5981308411214954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,My Left Foot ,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,"Magnificent Seven, The ",120,0.0,3.933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933333333333335
511,Lawrence of Arabia ,172,0.0,0.0,4.226744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226744186046512,0.0
512,Wings of Desire ,56,0.0,0.0,0.0,0.0,0.0,3.9821428571428585,0.0,0.0,3.9821428571428585,0.0,0.0,0.0,0.0,0.0,3.9821428571428585,0.0,0.0,0.0,0.0
513,"Third Man, The ",71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338028169014086,0.0,0.0,4.338028169014086,0.0,0.0
514,Annie Hall ,179,0.0,0.0,0.0,0.0,0.0,3.910614525139664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.910614525139664,0.0,0.0,0.0,0.0
515,"Boot, Das ",200,0.0,4.204999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.204999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204999999999999,0.0
516,Local Hero ,62,0.0,0.0,0.0,0.0,0.0,3.9516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Manhattan ,90,0.0,0.0,0.0,0.0,0.0,3.7555555555555555,0.0,0.0,3.7555555555555555,0.0,0.0,0.0,0.0,0.0,3.7555555555555555,0.0,0.0,0.0,0.0
518,Miller's Crossing ,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.659090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,"Treasure of the Sierra Madre, The ",79,0.0,0.0,4.1012658227848116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,"Great Escape, The ",123,0.0,0.0,4.10569105691057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10569105691057,0.0
